156,916916,2018-04-21 4:30:01
157,918980,2018-04-21 4:45:02
158,918495,2018-04-21 5:00:02
159,915330,2018-04-21 5:15:02
160,916688,2018-04-21 5:30:02
161,918986,2018-04-21 5:45:02
162,920029,2018-04-21 6:00:01
163,919279,2018-04-21 6:15:01
164,921144,2018-04-21 6:30:02
165,921200,2018-04-21 6:45:01
166,924377,2018-04-21 7:00:02
167,922270,2018-04-21 7:15:01
168,938159,2018-04-21 7:30:01
169,942533,2018-04-21 7:45:02
170,956700,2018-04-21 8:00:01
171,957637,2018-04-21 8:15:02
172,950383,2018-04-21 8:30:01
173,953094,2018-04-21 8:45:02
174,954473,2018-04-21 9:00:01
175,954669,2018-04-21 9:15:02
176,955315,2018-04-21 9:30:02
177,951789,2018-04-21 9:45:01
178,953755,2018-04-21 10:00:01
179,950106,2018-04-21 10:15:01
180,950045,2018-04-21 10:30:02
181,949297,2018-04-21 10:45:01
182,952499,2018-04-21 11:00:02
183,952182,2018-04-21 11:15:01
184,955636,2018-04-21 11:30:02
185,955365,2018-04-21 11:45:01
186,954136,2018-04-21 12:00:01
187,955549,2018-04-21 12:15:01
188,957264,2018-04-21 12:30:01
189,955494,2018-04-21 12:45:01
190,957200,2018-04-21 13:00:02
191,957264,2018-04-21 13:15:02
192,956096,2018-04-21 13:30:01
193,955632,2018-04-21 13:45:01
194,956608,2018-04-21 14:00:02
195,955208,2018-04-21 14:15:01
196,957002,2018-04-21 14:30:01
197,956558,2018-04-21 14:45:01
198,957515,2018-04-21 15:00:01
199,959243,2018-04-21 15:15:01
200,960686,2018-04-21 15:30:02
201,963510,2018-04-21 15:45:02
202,966363,2018-04-21 16:00:02
203,970743,2018-04-21 16:15:01
204,968973,2018-04-21 16:30:01
205,966591,2018-04-21 16:45:02
206,960077,2018-04-21 17:00:01
207,956723,2018-04-21 17:15:01
208,952685,2018-04-21 17:30:02
209,953006,2018-04-21 17:45:01
210,953135,2018-04-21 18:00:01
211,952637,2018-04-21 18:15:01
212,949465,2018-04-21 18:30:02
213,948480,2018-04-21 18:45:01
214,940914,2018-04-21 19:00:01
215,948203,2018-04-21 19:15:02
216,948298,2018-04-21 19:30:02
217,945470,2018-04-21 19:45:01
218,945504,2018-04-21 20:00:01
219,940268,2018-04-21 20:15:01
220,935249,2018-04-21 20:30:01
221,934000,2018-04-21 20:45:02
222,939570,2018-04-21 21:00:02
223,940421,2018-04-21 21:15:02
224,944211,2018-04-21 21:30:02
225,946209,2018-04-21 21:45:02
226,944449,2018-04-21 22:00:02
227,941222,2018-04-21 22:15:02
228,940010,2018-04-21 22:30:02
229,942317,2018-04-21 22:45:01
230,945051,2018-04-21 23:00:01
231,945606,2018-04-21 23:15:02
232,945302,2018-04-21 23:30:02
233,945653,2018-04-21 23:45:01
234,944364,2018-04-22 0:00:01
235,945698,2018-04-22 0:15:01
236,948040,2018-04-22 0:30:01
237,952877,2018-04-22 0:45:01
238,952966,2018-04-22 1:00:01
239,955000,2018-04-22 1:15:02
240,952218,2018-04-22 1:30:02
241,948127,2018-04-22 1:45:01
242,944409,2018-04-22 2:00:01
243,947922,2018-04-22 2:15:01
244,945487,2018-04-22 2:30:02
245,945360,2018-04-22 2:45:02
246,945068,2018-04-22 3:00:02
247,943523,2018-04-22 3:15:02
248,944077,2018-04-22 3:30:01
249,948080,2018-04-22 3:45:02
250,948387,2018-04-22 4:00:02
251,949037,2018-04-22 4:15:01
252,949714,2018-04-22 4:30:01
253,950023,2018-04-22 4:45:01
254,946688,2018-04-22 5:00:02
255,948155,2018-04-22 5:15:01
256,943891,2018-04-22 5:30:02
257,943826,2018-04-22 5:45:02
258,947480,2018-04-22 6:00:02
259,944496,2018-04-22 6:15:02
260,949067,2018-04-22 6:30:02
261,947673,2018-04-22 6:45:01
262,947765,2018-04-22 7:00:02
263,948490,2018-04-22 7:15:02
264,948480,2018-04-22 7:30:02
265,950017,2018-04-22 7:45:02
266,950347,2018-04-22 8:00:01
267,953012,2018-04-22 8:15:02
268,956157,2018-04-22 8:30:01
269,956092,2018-04-22 8:45:01
270,958754,2018-04-22 9:00:01
271,958011,2018-04-22 9:15:02
272,955740,2018-04-22 9:30:01
273,953359,2018-04-22 9:45:02
274,953417,2018-04-22 10:00:02
275,952172,2018-04-22 10:15:01
276,952417,2018-04-22 10:30:01
277,953154,2018-04-22 10:45:01
278,953622,2018-04-22 11:00:01
279,953571,2018-04-22 11:15:02
280,953932,2018-04-22 11:30:02
281,956778,2018-04-22 11:45:01
282,955610,2018-04-22 12:00:01
283,955841,2018-04-22 12:15:01
284,957164,2018-04-22 12:30:02
285,955960,2018-04-22 12:45:01
286,953933,2018-04-22 13:00:02
287,953030,2018-04-22 13:15:01
